#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nastepca;Heir options;;;;;;;;;;;;;x
nastepca_desc;This decision will give you an event about heir designation options.;;;;;;;;;;;;;x
EVTDESC_NASTEPCA_1;What do you want to do with this character?;;;;;;;;;;;;;x
EVTOPTA_NATYCHMIAST;Play as [From.GetObjectPronoun] now;;;;;;;;;;;;;x
EVTOPTA_SMIERC;Play as [From.GetObjectPronoun] after your death;;;;;;;;;;;;;x
EVTOPTA_NIC;Do nothing;;;;;;;;;;;;;x
RULE_GROUP_HEIR;Choose your character+;;;;;;;;;;;;;x
RULE_NASTEPCA_MULTI;Switch to others on death;;;;;;;;;;;;;x
RULE_NASTEPCA_SINGLE;Allowed;;;;;;;;;;;;;x
RULE_NASTEPCA_SINGLE_DESC;Enable'switch to another character on death' option;;;;;;;;;;;;;x
RULE_NASTEPCA_DISALLOWED;Disallowed;;;;;;;;;;;;;x
RULE_NASTEPCA_MULTI_DESC;Disable using 'switch to another character on death' option.;;;;;;;;;;;;;x
RULE_SWITCH_PERSON;Switch character;;;;;;;;;;;;;x
RULE_ALLOWED_SWITCH_PERSON;Allowed;;;;;;;;;;;;;x
RULE_ALLOWED_SWITCH_PERSON_DESC;Switching character you play is allowed at any time;;;;;;;;;;;;;x
RULE_DISALLOWED_SWITCH_PERSON;Disallowed;;;;;;;;;;;;;x
RULE_DISALLOWED_SWITCH_PERSON_DESC;Switching character you play is disallowed.;;;;;;;;;;;;;x
EVTDESC_NASTEPCA_12;Your title 'landless' must be destroyed, because it is no longer needed by you to play!;;;;;;;;;;;;;x
NASTEPCA_12;Oh, no!!!;;;;;;;;;;;;;x
EVTOPTA_SMIERC_ERROR;You dont see switch on death option, unpause the game;;;;;;;;;;;;;x
checking_smierc;Check out who will you play after death;;;;;;;;;;;;;x
EVTOPTA_checked;Ok.;;;;;;;;;;;;;x
EVTDESC_NASTEPCA_5;You will play as [toten.GetBestName] after your death.;;;;;;;;;;;;;x
checking_smierc_desc;You will see who is your heir (as player, not character).;;;;;;;;;;;;;x
EVTDESC_NASTEPCA_6;You will play as your current heir after your death.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
reseting_smierc;Reset 'switch on death';;;;;;;;;;;;;x
reseting_smierc_desc;Reset your 'switch on death' chosen character;;;;;;;;;;;;;x
EVTDESC_NASTEPCA_7;You had few player flags so I deleted them from you. The most likely reason is that another player gave you them. I reccomend you to reset your play after death  option.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
